Address,Price,Links,Dates,Details
"401 S Kalispell Way Unit 307, Aurora, CO 80017","$297,000 ",https://www.zillow.com/homedetails/401-S-Kalispell-Way-APT-307-Aurora-CO-80017/13065609_zpid/,3D Tour From 2023-08-25,"2 bds2 ba1,200 sqft"
"14760 E Kentucky Drive Unit 326, Aurora, CO 80012","$199,990 ",https://www.zillow.com/homedetails/14760-E-Kentucky-Dr-APT-326-Aurora-CO-80012/13066594_zpid/,29 days on Zillow From 2023-08-25,1 bd1 ba664 sqft
"7369 S White Crow Way, Aurora, CO 80016","$699,990 ",https://www.zillow.com/homedetails/7369-S-White-Crow-Way-Aurora-CO-80016/338356020_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"3 bds3 ba3,123 sqft"
"20 N Waterloo Street, Aurora, CO 80018","$804,950 ",https://www.zillow.com/homedetails/20-N-Waterloo-St-Aurora-CO-80018/2056267476_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds5 ba3,737 sqft"
"10650 E Tennessee Avenue Unit 502, Aurora, CO 80012","$240,000 ",https://www.zillow.com/homedetails/10650-E-Tennessee-Ave-UNIT-502-Aurora-CO-80012/13043676_zpid/,29 days on Zillow From 2023-08-25,"2 bds2 ba1,039 sqft"
"13101 E Yale Avenue, Aurora, CO 80014","$430,000 ",https://www.zillow.com/homedetails/13101-E-Yale-Ave-Aurora-CO-80014/13052540_zpid/,"Price cut: $20,000 (Jul 20) From 2023-08-25","3 bds3 ba2,817 sqft"
"7132 S Waterloo Way, Aurora, CO 80016","$984,990 ",https://www.zillow.com/homedetails/7132-S-Waterloo-Way-Aurora-CO-80016/338356051_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"5 bds5 ba5,343 sqft"
"14301 E Tennessee Avenue Unit 209, Aurora, CO 80012","$365,000 ",https://www.zillow.com/homedetails/14301-E-Tennessee-Ave-209-Aurora-CO-80012/319930634_zpid/,"Price cut: $30,000 (Jul 21) From 2023-08-25","2 bds2 ba1,104 sqft"
"58-62 Lima Street, Aurora, CO 80010","$1,075,000 ",https://www.zillow.com/homedetails/58-62-Lima-St-Aurora-CO-80010/2056991869_zpid/,63 days on Zillow From 2023-08-25,"9 bds6 ba4,984 sqft"
"24512 E Easter Place, Aurora, CO 80016","$839,000 ",https://www.zillow.com/homedetails/24512-E-Easter-Pl-Aurora-CO-80016/54644109_zpid/,63 days on Zillow From 2023-08-25,"4 bds4 ba4,195 sqft"
"3015 Atchison Street, Aurora, CO 80011","$450,000 ",https://www.zillow.com/homedetails/3015-Atchison-St-Aurora-CO-80011/13011191_zpid/,"Price cut: $9,750 (Aug 22) From 2023-08-25","3 bds1 ba1,972 sqft"
"1355 S Chambers Road Unit 104, Aurora, CO 80017","$439,900 ",https://www.zillow.com/homedetails/1355-S-Chambers-Rd-UNIT-104-Aurora-CO-80017/87621879_zpid/,"Price cut: $10,000 (Aug 21) From 2023-08-25","3 bds3 ba1,922 sqft"
"26909 E Friend Place, Aurora, CO 80016","$969,000 ",https://www.zillow.com/homedetails/26909-E-Friend-Pl-Aurora-CO-80016/87627357_zpid/,"Price cut: $29,000 (Aug 3) From 2023-08-25","5 bds4 ba5,259 sqft"
"3758 S Mission Parkway, Aurora, CO 80013","$515,000 ",https://www.zillow.com/homedetails/3758-S-Mission-Pkwy-Aurora-CO-80013/13098858_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"3 bds3 ba2,007 sqft"
"26416 E Otero Drive, Aurora, CO 80016","$1,600,000 ",https://www.zillow.com/homedetails/26416-E-Otero-Dr-Aurora-CO-80016/99665825_zpid/,Open: Sat. 11:30am-1:30pm From 2023-08-25,"5 bds5 ba4,730 sqft"
"2558 S Vaughn Way Unit A, Aurora, CO 80014","$437,800 ",https://www.zillow.com/homedetails/2558-S-Vaughn-Way-APT-A-Aurora-CO-80014/13052063_zpid/,3D Tour From 2023-08-25,"3 bds4 ba2,418 sqft"
"22044 E Peakview Drive, Aurora, CO 80016","$835,000 ",https://www.zillow.com/homedetails/22044-E-Peakview-Dr-Aurora-CO-80016/13122414_zpid/,"Price cut: $4,000 (Aug 23) From 2023-08-25","4 bds4 ba5,420 sqft"
"346 S Troy Street, Aurora, CO 80012","$519,000 ",https://www.zillow.com/homedetails/346-S-Troy-St-Aurora-CO-80012/13040968_zpid/,64 days on Zillow From 2023-08-25,"4 bds3 ba1,824 sqft"
"21817 E 44th Place, Aurora, CO 80019","$529,950 ",https://www.zillow.com/homedetails/21817-E-44th-Pl-Aurora-CO-80019/334253506_zpid/,64 days on Zillow From 2023-08-25,"3 bds3 ba1,932 sqft"
"476 Zion Street, Aurora, CO 80011","$499,000 ",https://www.zillow.com/homedetails/476-Zion-St-Aurora-CO-80011/13039448_zpid/,64 days on Zillow From 2023-08-25,"4 bds3 ba2,262 sqft"
"2863 S Lansing Way, Aurora, CO 80014","$426,000 ",https://www.zillow.com/homedetails/2863-S-Lansing-Way-Aurora-CO-80014/13057724_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"3 bds3 ba2,491 sqft"
"14050 E Linvale Place Unit 305, Aurora, CO 80014","$380,000 ",https://www.zillow.com/homedetails/14050-E-Linvale-Pl-APT-305-Aurora-CO-80014/13082217_zpid/,"Price cut: $20,000 (Aug 11) From 2023-08-25","2 bds2 ba1,560 sqft"
"3761 S Orleans Street, Aurora, CO 80013","$600,000 ",https://www.zillow.com/homedetails/3761-S-Orleans-St-Aurora-CO-80013/63263518_zpid/,"Price cut: $18,000 (Aug 16) From 2023-08-25","5 bds4 ba2,418 sqft"
"20514 E Girard Place, Aurora, CO 80013","$659,000 ",https://www.zillow.com/homedetails/20514-E-Girard-Pl-Aurora-CO-80013/87628498_zpid/,3D Tour From 2023-08-25,"4 bds4 ba2,907 sqft"
"6061 N Malta Street, Aurora, CO 80019","$794,900 ",https://www.zillow.com/homedetails/6061-N-Malta-St-Aurora-CO-80019/313208197_zpid/,Open: Monday: 1:00pm-6:... From 2023-08-25,"3 bds4 ba2,637 sqft"
"1673 S Fulton Street, Denver, CO 80247","$424,500 ",https://www.zillow.com/homedetails/1673-S-Fulton-St-Aurora-CO-80247/13046977_zpid/,Price cut: $500 (Jul 7) From 2023-08-25,"2 bds4 ba1,988 sqft"
"Coral Plan, The Aurora Highlands","$563,950+",https://www.zillow.com/community/aurora-highlands/2057073730_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,875 sqft"
"Coronado Plan, The Aurora Highlands","$656,950+",https://www.zillow.com/community/aurora-highlands/2061351191_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba2,770 sqft"
"24326 E Ohio Drive, Aurora, CO 80018","$725,000 ",https://www.zillow.com/homedetails/24326-E-Ohio-Dr-Aurora-CO-80017/2057075182_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"5 bds4 ba3,900 sqft"
"1720 S Tower Road, Aurora, CO 80017","$449,950 ",https://www.zillow.com/homedetails/1720-Tower-Rd-Aurora-CO-80017/2057080395_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,438 sqft"
"23824 E 36th, Aurora, CO 80019","$847,990 ",https://www.zillow.com/homedetails/23824-E-36th-Ave-Aurora-CO-80011/2060412481_zpid/,67 days on Zillow From 2023-08-25,"3 bds3 ba5,195 sqft"
"18492 E Columbia Circle, Aurora, CO 80013","$452,000 ",https://www.zillow.com/homedetails/18492-E-Columbia-Cir-Aurora-CO-80013/55467752_zpid/,"Price cut: $12,000 (Aug 2) From 2023-08-25","2 bds2 ba2,248 sqft"
"1453 Chester Street, Aurora, CO 80010","$469,000 ",https://www.zillow.com/homedetails/1453-Chester-St-Aurora-CO-80010/112432358_zpid/,"Price cut: $30,000 (Aug 8) From 2023-08-25","4 bds2 ba2,860 sqft"
"23721 E Florida Place, Aurora, CO 80018","$650,000 ",https://www.zillow.com/homedetails/23721-E-Florida-Pl-Aurora-CO-80018/58888663_zpid/,"Price cut: $5,000 (Aug 23) From 2023-08-25","4 bds4 ba3,473 sqft"
"230 S Vandriver Way, Aurora, CO 80018","$634,990 ",https://www.zillow.com/homedetails/230-S-Vandriver-Way-Aurora-CO-80016/2057092577_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"4 bds3 ba3,452 sqft"
"210 S Vandriver Way, Aurora, CO 80018","$609,990 ",https://www.zillow.com/homedetails/210-S-Vandriver-Way-Aurora-CO-80016/2057093127_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds3 ba3,022 sqft"
"14001 E Marina Drive Unit 401, Aurora, CO 80014","$415,000 ",https://www.zillow.com/homedetails/14001-E-Marina-Dr-APT-401-Aurora-CO-80014/13082696_zpid/,"Price cut: $4,000 (Aug 15) From 2023-08-25","2 bds2 ba1,560 sqft"
"4144 S Dunkirk Way, Aurora, CO 80013","$489,000 ",https://www.zillow.com/homedetails/4144-S-Dunkirk-Way-Aurora-CO-80013/13094669_zpid/,69 days on Zillow From 2023-08-25,"3 bds3 ba1,859 sqft"
"19235 E Brown Place, Aurora, CO 80013","$595,000 ",https://www.zillow.com/homedetails/19235-E-Brown-Dr-Aurora-CO-80013/13088874_zpid/,"Price cut: $20,000 (Jun 25) From 2023-08-25","4 bds3 ba2,751 sqft"
"719 Kittredge Street, Aurora, CO 80011","$470,000 ",https://www.zillow.com/homedetails/719-Kittredge-St-Aurora-CO-80011/13060898_zpid/,3D Tour From 2023-08-25,"3 bds3 ba2,456 sqft"
"13609 E Cornell Avenue Unit 406, Aurora, CO 80014","$349,000 ",https://www.zillow.com/homedetails/13609-E-Cornell-Ave-APT-406-Aurora-CO-80014/13058393_zpid/,69 days on Zillow From 2023-08-25,"2 bds2 ba1,380 sqft"
"25631 E Indore Drive, Aurora, CO 80016","$1,175,000 ",https://www.zillow.com/homedetails/25631-E-Indore-Dr-Aurora-CO-80016/87624161_zpid/,"Price cut: $20,000 (Aug 13) From 2023-08-25","4 bds5 ba5,068 sqft"
"13771 E Lehigh Avenue Unit E, Aurora, CO 80014","$365,000 ",https://www.zillow.com/homedetails/13771-Lehigh-Ave-SUITE-E-Aurora-CO-80014/13101300_zpid/,"Price cut: $4,000 (Aug 21) From 2023-08-25","2 bds2 ba1,096 sqft"
"6523 S Irvington Way, Aurora, CO 80016","$699,000 ",https://www.zillow.com/homedetails/6523-S-Irvington-Way-Aurora-CO-80016/87628994_zpid/,3D Tour From 2023-08-25,"4 bds4 ba4,566 sqft"
"8611 S De Gaulle Court, Aurora, CO 80016","$1,149,000 ",https://www.zillow.com/homedetails/8611-S-De-Gaulle-Ct-Aurora-CO-80016/2087796618_zpid/,3D Tour From 2023-08-25,"5 bds6 ba5,027 sqft"
"3948 S Halifax Street, Aurora, CO 80013","$599,000 ",https://www.zillow.com/homedetails/3948-S-Halifax-St-Aurora-CO-80013/13095128_zpid/,70 days on Zillow From 2023-08-25,"3 bds3 ba2,653 sqft"
"1600 Sable Boulevard Lot 44, Aurora, CO 80011","$130,000 ",https://www.zillow.com/homedetails/1600-Sable-Blvd-LOT-44-Aurora-CO-80011/245120969_zpid/,55 days on Zillow From 2023-08-25,"3 bds2 ba1,056 sqft"
"24227 E Glasgow Circle, Aurora, CO 80016","$1,198,000 ",https://www.zillow.com/homedetails/24227-E-Glasgow-Cir-Aurora-CO-80016/87622901_zpid/,55 days on Zillow From 2023-08-25,"5 bds7 ba6,444 sqft"
"20988 E 63rd Avenue, Aurora, CO 80019","$697,638 ",https://www.zillow.com/homedetails/20988-E-63rd-Ave-Aurora-CO-80019/2057913997_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds4 ba2,744 sqft"
"19134 E Amherst Drive, Aurora, CO 80013","$650,000 ",https://www.zillow.com/homedetails/19134-E-Amherst-Dr-Aurora-CO-80013/13088864_zpid/,3D Tour From 2023-08-25,"5 bds4 ba3,295 sqft"
"721 S Eagle Street, Aurora, CO 80012","$519,000 ",https://www.zillow.com/homedetails/721-S-Eagle-St-Aurora-CO-80012/13066508_zpid/,"Price cut: $16,000 (Aug 5) From 2023-08-25","3 bds3 ba2,778 sqft"
"24374 E 42nd Avenue, Aurora, CO 80019","$431,950 ",https://www.zillow.com/homedetails/24374-E-42nd-Ave-Aurora-CO-80019/2056815669_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,438 sqft"
"3861 Eaton Park Street, Aurora, CO 80019","$789,900 ",https://www.zillow.com/homedetails/3861-Eaton-Park-St-Aurora-CO-80019/337808681_zpid/,3D Tour From 2023-08-25,"5 bds4 ba4,172 sqft"
"Voyager Plan, The Reserve","$505,990+",https://www.zillow.com/community/reserve/2056826756_zpid/,Open: Monday 2:30pm-6pm... From 2023-08-25,"2 bds2 ba1,877 sqft"
"Sojourner Plan, The Reserve","$482,900+",https://www.zillow.com/community/reserve/2056826757_zpid/,Open: Monday 2:30pm-6pm... From 2023-08-25,"2 bds2 ba1,409 sqft"
"Pathfinder Plan, The Reserve","$527,990+",https://www.zillow.com/community/reserve/2056826758_zpid/,Open: Monday 2:30pm-6pm... From 2023-08-25,"2 bds2 ba1,877 sqft"
"Traveler Plan, The Reserve","$499,990+",https://www.zillow.com/community/reserve/2056826759_zpid/,Open: Monday 2:30pm-6pm... From 2023-08-25,"2 bds2 ba1,502 sqft"
"1083 S Mobile Street, Aurora, CO 80017","$535,000 ",https://www.zillow.com/homedetails/1083-S-Mobile-St-Aurora-CO-80017/13066016_zpid/,"Price cut: $4,900 (Aug 6) From 2023-08-25","4 bds3 ba2,782 sqft"
"23671 E Alabama Drive, Aurora, CO 80018","$585,000 ",https://www.zillow.com/homedetails/23671-E-Alabama-Dr-Aurora-CO-80018/68047439_zpid/,"Price cut: $13,000 (Aug 23) From 2023-08-25","4 bds3 ba2,362 sqft"
"24026 E Utah Place, Aurora, CO 80018","$659,990 ",https://www.zillow.com/homedetails/24026-E-Utah-Pl-Aurora-CO-80012/2056830132_zpid/,56 days on Zillow From 2023-08-25,"4 bds3 ba3,779 sqft"
"1841 S Coolidge Street, Aurora, CO 80018","$709,990 ",https://www.zillow.com/homedetails/1841-S-Coolidge-St-Aurora-CO-80018/2056830207_zpid/,"Price cut: $20,000 (Aug 3) From 2023-08-25","4 bds3 ba3,554 sqft"
"22532 E Maplewood Lane, Aurora, CO 80015","$565,000 ",https://www.zillow.com/homedetails/22532-E-Maplewood-Ln-Aurora-CO-80015/54647474_zpid/,3D Tour From 2023-08-25,"3 bds3 ba2,150 sqft"
"6444 N Ensenada Court, Aurora, CO 80019","$565,000 ",https://www.zillow.com/homedetails/6444-N-Ensenada-Ct-Aurora-CO-80019/102997538_zpid/,"Price cut: $10,000 (Jul 27) From 2023-08-25","4 bds3 ba2,090 sqft"
"12961 E Idaho Drive, Aurora, CO 80012","$560,000 ",https://www.zillow.com/homedetails/12961-E-Idaho-Dr-Aurora-CO-80012/13049142_zpid/,"Price cut: $9,900 (Jul 28) From 2023-08-25","3 bds2 ba1,592 sqft"
"21641 E 60th Avenue, Aurora, CO 80019","$679,999 ",https://www.zillow.com/homedetails/21641-E-60th-Ave-Aurora-CO-80019/313208359_zpid/,3D Tour From 2023-08-25,"5 bds4 ba2,964 sqft"
"22739 E Prentice Place, Aurora, CO 80015","$620,000 ",https://www.zillow.com/homedetails/22739-E-Prentice-Pl-Aurora-CO-80015/54645879_zpid/,"Price cut: $7,500 (Jul 29) From 2023-08-25","4 bds3 ba3,348 sqft"
"6287 S Jamestown Court, Aurora, CO 80016","$850,000 ",https://www.zillow.com/homedetails/6287-S-Jamestown-Ct-Aurora-CO-80016/87623071_zpid/,"Price cut: $14,999 (Aug 10) From 2023-08-25","4 bds5 ba3,791 sqft"
"3976 N Catawba Way, Aurora, CO 80019","$834,990 ",https://www.zillow.com/homedetails/3976-N-Catawba-Way-Aurora-CO-80016/2062429973_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"6 bds3 ba3,770 sqft"
"24437 E Powers Avenue, Aurora, CO 80016","$620,000 ",https://www.zillow.com/homedetails/24437-E-Powers-Ave-Aurora-CO-80016/99659024_zpid/,3D Tour From 2023-08-25,"3 bds2 ba3,710 sqft"
"23820 E 41st Avenue, Aurora, CO 80019","$519,990 ",https://www.zillow.com/homedetails/23820-E-41st-Ave-Aurora-CO-80019/2061562432_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"3 bds3 ba2,117 sqft"
"1357 S Duquesne Court, Aurora, CO 80018","$640,000 ",https://www.zillow.com/homedetails/1357-S-Duquesne-Ct-Aurora-CO-80018/68047419_zpid/,"Price cut: $10,000 (Aug 18) From 2023-08-25","4 bds4 ba3,712 sqft"
"24213 E Walsh Avenue, Aurora, CO 80018","$575,000 ",https://www.zillow.com/homedetails/24213-E-Walsh-Pl-Aurora-CO-80012/2056944827_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"3 bds3 ba3,053 sqft"
"25632 E Indore Dr, Aurora, CO 80016","$1,259,000 ",https://www.zillow.com/homedetails/25632-E-Indore-Dr-Aurora-CO-80016/99644950_zpid/,"Price cut: $10,000 (Jun 13) From 2023-08-25","5 bds5 ba6,703 sqft"
"1181 S Sable Boulevard Unit B, Aurora, CO 80012","$375,000 ",https://www.zillow.com/homedetails/1181-S-Sable-Blvd-UNIT-B-Aurora-CO-80012/13068248_zpid/,3D Tour From 2023-08-25,"2 bds3 ba1,799 sqft"
"4295 S Andes Way, Aurora, CO 80013","$561,000 ",https://www.zillow.com/homedetails/4295-S-Andes-Way-Aurora-CO-80013/13094382_zpid/,"Price cut: $11,000 (Aug 24) From 2023-08-25","4 bds3 ba2,434 sqft"
"250 S Vandriver Way, Aurora, CO 80018","$579,990 ",https://www.zillow.com/homedetails/250-S-Vandriver-Way-Aurora-CO-80016/2056959305_zpid/,60 days on Zillow From 2023-08-25,"4 bds3 ba2,476 sqft"
"9025 S Shawnee Court, Aurora, CO 80016","$875,904 ",https://www.zillow.com/homedetails/9025-S-Shawnee-Ct-Aurora-CO-80016/331684440_zpid/,Open: Sat. 11am-4pm From 2023-08-25,"3 bds3 ba4,026 sqft"
"8798 S Quatar Street, Aurora, CO 80016","$1,012,743 ",https://www.zillow.com/homedetails/8798-S-Quatar-St-Aurora-CO-80016/306060022_zpid/,Open: Sat. 11am-4pm From 2023-08-25,"3 bds3 ba2,527 sqft"
"4767 S Elk Way, Aurora, CO 80016","$597,000 ",https://www.zillow.com/homedetails/4767-S-Elk-Way-Aurora-CO-80016/68048291_zpid/,3D Tour From 2023-08-25,"4 bds3 ba2,176 sqft"
"1249 Wheeling Street, Aurora, CO 80011","$450,000 ",https://www.zillow.com/homedetails/1249-Wheeling-St-Aurora-CO-80011/13031901_zpid/,"Price cut: $20,000 (Aug 1) From 2023-08-25","3 bds2 ba1,666 sqft"
"4593 N Quemoy Street, Aurora, CO 80019","$530,000 ",https://www.zillow.com/homedetails/4593-Quemoy-St-Aurora-CO-80019/334253321_zpid/,"Price cut: $65,000 (Aug 8) From 2023-08-25","3 bds3 ba1,976 sqft"
"3948 N Grand Baker Street, Aurora, CO 80019","$799,950 ",https://www.zillow.com/homedetails/3948-N-Grand-Baker-St-Aurora-CO-80019/2056976574_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds4 ba3,964 sqft"
"8941 S Ukraine Court, Aurora, CO 80016","$757,000 ",https://www.zillow.com/homedetails/8941-S-Ukraine-Ct-Aurora-CO-80016/300013748_zpid/,"Price cut: $2,000 (Aug 23) From 2023-08-25","3 bds3 ba4,332 sqft"
"1957 S Fultondale Way, Aurora, CO 80018","$550,000 ",https://www.zillow.com/homedetails/1957-S-Fultondale-Way-Aurora-CO-80018/2056979360_zpid/,"Price cut: $25,000 (Aug 22) From 2023-08-25","4 bds4 ba2,235 sqft"
"1967 S Fultondale Way, Aurora, CO 80018","$499,000 ",https://www.zillow.com/homedetails/1967-S-Fultondale-Way-Aurora-CO-80018/2056979372_zpid/,"Price cut: $46,000 (Aug 22) From 2023-08-25","3 bds3 ba1,868 sqft"
"1977 S Fultondale Way, Aurora, CO 80018","$475,000 ",https://www.zillow.com/homedetails/1977-S-Fultondale-Way-Aurora-CO-80018/2056979373_zpid/,"Price cut: $20,000 (Aug 22) From 2023-08-25","2 bds3 ba1,360 sqft"
"7854 S Coolidge Way, Aurora, CO 80016","$959,000 ",https://www.zillow.com/homedetails/7854-S-Coolidge-Way-Aurora-CO-80016/67445880_zpid/,"Price cut: $29,000 (Aug 19) From 2023-08-25","5 bds5 ba5,454 sqft"
"4862 S Picadilly Court, Aurora, CO 80015","$582,500 ",https://www.zillow.com/homedetails/4862-S-Picadilly-Ct-Aurora-CO-80015/99634137_zpid/,"Price cut: $2,000 (Aug 22) From 2023-08-25","3 bds4 ba2,624 sqft"
"22007 E Rowland Drive, Aurora, CO 80016","$1,199,900 ",https://www.zillow.com/homedetails/22007-E-Rowland-Dr-Aurora-CO-80016/99629255_zpid/,3D Tour From 2023-08-25,"5 bds5 ba5,296 sqft"
"11776 E Canal Drive, Aurora, CO 80011","$379,900 ",https://www.zillow.com/homedetails/11776-E-Canal-Dr-Aurora-CO-80011/13037921_zpid/,"Price cut: $10,000 (Aug 24) From 2023-08-25","4 bds4 ba1,860 sqft"
"27502 E Cedar Avenue, Aurora, CO 80018","$525,000 ",https://www.zillow.com/homedetails/27502-E-Cedar-Ave-Aurora-CO-80018/2056554362_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba1,844 sqft"
"27426 E Byers Place, Aurora, CO 80018","$600,000 ",https://www.zillow.com/homedetails/27426-E-Byers-Pl-Aurora-CO-80018/2056554882_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba2,548 sqft"
"3461 N Buchanan Way, Aurora, CO 80019","$574,990 ",https://www.zillow.com/homedetails/3461-N-Buchanan-Way-Aurora-CO-80019/2056685842_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"2 bds2 ba1,775 sqft"
"27406 E Byers Place, Aurora, CO 80018","$530,000 ",https://www.zillow.com/homedetails/27406-E-Byers-Pl-Aurora-CO-80018/2056555220_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,635 sqft"
"23032 E Alamo Place, Aurora, CO 80015","$690,000 ",https://www.zillow.com/homedetails/23032-E-Alamo-Pl-Aurora-CO-80015/54646156_zpid/,"Price cut: $22,900 (Jul 20) From 2023-08-25","4 bds3 ba3,582 sqft"
"16395 E Vassar Avenue, Aurora, CO 80013","$488,000 ",https://www.zillow.com/homedetails/16395-E-Vassar-Ave-Aurora-CO-80013/13080372_zpid/,"Price cut: $7,000 (Jul 20) From 2023-08-25","3 bds2 ba1,656 sqft"
"7246 S Robertsdale Way S, Aurora, CO 80016","$680,000 ",https://www.zillow.com/homedetails/7246-S-Robertsdale-Way-Aurora-CO-80016/295017316_zpid/,3D Tour From 2023-08-25,"4 bds3 ba3,178 sqft"
"348 N Geneva Street, Aurora, CO 80010","$509,990 ",https://www.zillow.com/homedetails/348-N-Geneva-St-Aurora-CO-80010/333901978_zpid/,Open: By Appointment Only From 2023-08-25,"3 bds3 ba1,715 sqft"
"27606 E Byers Place, Aurora, CO 80018","$617,950 ",https://www.zillow.com/homedetails/27606-E-Byers-Pl-Aurora-CO-80018/2056567461_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba2,210 sqft"
"81 S Uriah Street, Aurora, CO 80018","$436,950 ",https://www.zillow.com/homedetails/81-S-Uriah-St-Aurora-CO-80016/2056568492_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,475 sqft"
"24292 E Iowa Place, Aurora, CO 80018","$700,000 ",https://www.zillow.com/homedetails/24292-E-Iowa-Pl-Aurora-CO-80018/68046624_zpid/,"Price cut: $25,000 (Aug 14) From 2023-08-25","3 bds3 ba3,518 sqft"
"6258 S Muscadine Court, Aurora, CO 80016","$819,000 ",https://www.zillow.com/homedetails/6258-S-Muscadine-Ct-Aurora-CO-80016/99675989_zpid/,Open: Sun. 12-3pm From 2023-08-25,"5 bds5 ba4,085 sqft"
"1743 S Andes Circle, Aurora, CO 80017","$451,950 ",https://www.zillow.com/homedetails/1743-S-Andes-Way-Aurora-CO-80017/338358435_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,438 sqft"
"19412 E Princeton Place, Aurora, CO 80013","$475,000 ",https://www.zillow.com/homedetails/19412-E-Princeton-Pl-Aurora-CO-80013/13094718_zpid/,3D Tour From 2023-08-25,"3 bds2 ba1,230 sqft"
"1523 S Pitkin Circle, Aurora, CO 80017","$499,000 ",https://www.zillow.com/homedetails/1523-S-Pitkin-Cir-Aurora-CO-80017/13073465_zpid/,"Price cut: $10,000 (Aug 9) From 2023-08-25","4 bds3 ba2,196 sqft"
"5548 S Valdai Street, Aurora, CO 80015","$569,000 ",https://www.zillow.com/homedetails/5548-S-Valdai-St-Aurora-CO-80015/13111784_zpid/,51 days on Zillow From 2023-08-25,"4 bds3 ba2,170 sqft"
"23071 E Alamo Place, Aurora, CO 80015","$739,000 ",https://www.zillow.com/homedetails/23071-E-Alamo-Pl-Aurora-CO-80015/54646128_zpid/,51 days on Zillow From 2023-08-25,"3 bds2 ba4,078 sqft"
"4089 Gold Bug Street, Aurora, CO 80019","$769,950 ",https://www.zillow.com/homedetails/4089-Gold-Bug-St-Aurora-CO-80019/2056579386_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds4 ba3,972 sqft"
"3298 S Fairplay Street, Aurora, CO 80014","$637,000 ",https://www.zillow.com/homedetails/3298-S-Fairplay-St-Aurora-CO-80014/13083695_zpid/,Video Walkthrough From 2023-08-25,"5 bds4 ba2,840 sqft"
"4818 S Kalispell Street, Aurora, CO 80015","$799,900 ",https://www.zillow.com/homedetails/4818-S-Kalispell-St-Aurora-CO-80015/13106427_zpid/,3D Tour From 2023-08-25,"5 bds4 ba3,728 sqft"
"25589 E Fair Drive, Aurora, CO 80016","$925,000 ",https://www.zillow.com/homedetails/25589-E-Fair-Dr-Aurora-CO-80016/99675013_zpid/,3D Tour From 2023-08-25,"6 bds5 ba5,178 sqft"
"26770 E Cedar Avenue, Aurora, CO 80018","$529,000 ",https://www.zillow.com/homedetails/26770-E-Cedar-Ave-Aurora-CO-80018/295030568_zpid/,3D Tour From 2023-08-25,"3 bds2 ba1,888 sqft"
"4423 Picadilly Court, Aurora, CO 80019","$599,900 ",https://www.zillow.com/homedetails/4423-N-Picadilly-Ct-Aurora-CO-80019/337809890_zpid/,3D Tour From 2023-08-25,"3 bds3 ba2,868 sqft"
"220 S Old Hammer Ct, Aurora, CO 80018","$415,000 ",https://www.zillow.com/homedetails/220-S-Old-Hammer-Ct-Aurora-CO-80018/295031420_zpid/,"Price cut: $17,500 (Aug 15) From 2023-08-25","2 bds3 ba1,146 sqft"
"17648 E Loyola Dr APT C, Aurora, CO 80013","$265,000 ",https://www.zillow.com/homedetails/17648-E-Loyola-Dr-APT-C-Aurora-CO-80013/13096899_zpid/,52 days on Zillow From 2023-08-25,"1 bd1 ba1,568 sqft"
"Bryant Plan, Harmony","$384,990+",https://www.zillow.com/community/harmony/2056589596_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"2 bds3 ba1,188 sqft"
"Clermont Plan, Harmony","$424,990+",https://www.zillow.com/community/harmony/2056589597_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds3 ba1,489 sqft"
"Alcott Plan, Harmony","$424,990+",https://www.zillow.com/community/harmony/2056589598_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds3 ba1,527 sqft"
